Season,DayNum,Team_A,Score_A,Team_B,Score_B,Seed_A,Seed_B,mean_WScore_A,FGM_A,FGA_A,FGM3_A,FGA3_A,FTM_A,FTA_A,OR_A,DR_A,Ast_A,TO_A,Stl_A,Blk_A,PF_A,mean_LScore_A,FG%_A,3P%_A,FT%_A,FGM_B,FGA_B,FGM3_B,FGA3_B,FTM_B,FTA_B,OR_B,DR_B,Ast_B,TO_B,Stl_B,Blk_B,PF_B,WL_A,Point_Diff_A,mean_WScore_B,mean_LScore_B,WL_B,Point_Diff_B,FG%_B,3P%_B,FT%_B,Win_A,SeedDiff,PD_Diff,WL_Diff,FGM_Diff,FGA_Diff,FGM3_Diff,FGA3_Diff,FTM_Diff,FTA_Diff,OR_Diff,DR_Diff,Ast_Diff,TO_Diff,Stl_Diff,Blk_Diff,PF_Diff,FG%_Diff,3P%_Diff,FT%_Diff
2017,138,1462,91,1199,66,11,3,78.71428571,27.47619048,57.19047619,7.047619048,19.66666667,16.71428571,24.0952381,11.71428571,26.66666667,15.95238095,12.23809524,7.095238095,2.761904762,18.66666667,68,0.480432973,0.358353511,0.693675889,23,56,7,22.30769231,15,22.15384615,13,23.30769231,13.07692308,13.69230769,4.615384615,2.538461538,18.92307692,0.617647059,22.61764706,78.71428571,68,0.617647059,22.61764706,0.410714286,0.313793103,0.677083333,1,8,0,0,4.47619048,1.19047619,0.047619048,-2.64102564,1.71428571,1.94139195,-1.28571429,3.35897436,2.87545787,-1.45421245,2.47985348,0.223443224,-0.25641025,0.069718687,0.044560408,0.016592556
2017,139,1124,82,1425,78,3,11,73.08333333,25.875,54.375,6.5,18.41666667,14.83333333,20.41666667,12.08333333,26.04166667,15.70833333,12.83333333,5.291666667,5.416666667,16.66666667,66.57142857,0.475862069,0.352941176,0.726530612,25.42857143,58.14285714,7,19.71428571,8.714285714,13.71428571,14.71428571,21.14285714,14.71428571,15.42857143,4.571428571,3,21.14285714,0.774193548,41.5483871,73.08333333,66.57142857,0.774193548,41.5483871,0.437346437,0.355072464,0.635416667,1,-8,0,0,0.44642857,-3.76785714,-0.5,-1.29761904,6.119047616,6.70238096,-2.63095238,4.89880953,0.99404762,-2.5952381,0.720238096,2.416666667,-4.47619047,0.038515632,-0.002131288,0.091113945
2017,139,1242,90,1277,70,1,9,82.42857143,29.82142857,60.60714286,8.535714286,20.89285714,14.25,21.71428571,12.07142857,27.07142857,16.42857143,12.82142857,7.107142857,4.892857143,17.60714286,84.75,0.492044785,0.408547009,0.65625,27.75,61.5,10,26,19.25,26.75,11.75,25,15.25,15,5.75,3.25,21.75,0.875,61.53125,82.42857143,84.75,0.875,61.53125,0.451219512,0.384615385,0.719626168,1,-8,0,0,2.07142857,-0.89285714,-1.464285714,-5.10714286,-5,-5.03571429,0.32142857,2.07142857,1.17857143,-2.17857143,1.357142857,1.642857143,-4.14285714,0.040825273,0.023931624,-0.063376168
2017,139,1246,65,1455,62,2,10,87.62068966,30.89655172,63.37931034,7.137931034,19.68965517,18.68965517,26.44827586,12.93103448,28.03448276,16.10344828,11.82758621,6.034482759,5.379310345,19.06896552,76.2,0.487486398,0.362521891,0.706649283,26,62.8,6.6,21.6,17.6,26.4,10.6,25,12.2,13.2,6.2,4.8,20.6,0.852941176,63.52941176,87.62068966,76.2,0.852941176,63.52941176,0.414012739,0.305555556,0.666666667,1,-8,0,0,4.89655172,0.57931034,0.537931034,-1.91034483,1.08965517,0.04827586,2.33103448,3.03448276,3.90344828,-1.37241379,-0.165517241,0.579310345,-1.53103448,0.073473659,0.056966335,0.039982616
2017,139,1276,73,1257,69,7,2,77.54166667,27.125,53.58333333,9.5,24.20833333,13.79166667,17.54166667,6.833333333,22.875,14.66666667,9.125,6.291666667,3.125,13.45833333,68.81818182,0.50622084,0.39242685,0.786223278,24.45454545,56.27272727,9.090909091,25.36363636,10.81818182,14.54545455,9,19.72727273,11.90909091,10.09090909,5.181818182,2,18.72727273,0.685714286,31.54285714,77.54166667,68.81818182,0.685714286,31.54285714,0.43457189,0.358422939,0.74375,1,5,0,0,2.67045455,-2.68939394,0.409090909,-1.15530303,2.97348485,2.99621212,-2.166666667,3.14772727,2.75757576,-0.96590909,1.109848485,1.125,-5.2689394,0.07164895,0.034003911,0.042473278
2017,139,1314,72,1116,65,1,8,87.96153846,32.03846154,66.5,7.653846154,19.76923077,16.23076923,22.80769231,16.42307692,28.34615385,19,11.84615385,7.384615385,3.076923077,17.15384615,70.85714286,0.481781377,0.387159533,0.71163575,26.42857143,63.71428571,5.714285714,19.71428571,12.28571429,18,13.28571429,24.28571429,15.28571429,12,4.571428571,3.714285714,20.71428571,0.787878788,54.27272727,87.96153846,70.85714286,0.787878788,54.27272727,0.414798206,0.289855073,0.682539683,1,-7,0,0,5.60989011,2.78571429,1.93956044,0.05494506,3.94505494,4.80769231,3.13736263,4.06043956,3.71428571,-0.15384615,2.813186814,-0.637362637,-3.56043956,0.066983171,0.09730446,0.029096067
2017,139,1332,75,1348,72,3,11,80.78571429,28.75,57.67857143,8.857142857,22.25,14.42857143,20.32142857,9.928571429,26.17857143,17.46428571,11.96428571,6.571428571,6.821428571,15.82142857,66.8,0.498452012,0.398073836,0.710017575,23.6,60.2,7.2,25.4,12.4,18.2,12.2,22.6,10,10.4,6.4,5,19,0.848484848,58.42424242,80.78571429,66.8,0.848484848,58.42424242,0.392026578,0.283464567,0.681318681,1,-8,0,0,5.15,-2.52142857,1.657142857,-3.15,2.02857143,2.12142857,-2.271428571,3.57857143,7.46428571,1.56428571,0.171428571,1.821428571,-3.17857143,0.106425434,0.114609269,0.028698894
2017,139,1376,88,1181,81,7,2,74.0952381,25.14285714,58.04761905,7.476190476,19.85714286,16.33333333,23.57142857,12.19047619,24.85714286,13.66666667,13.47619048,8.238095238,4.238095238,19.76190476,66,0.43314192,0.376498801,0.692929293,22.4,61.2,4.9,20,16.3,23.7,13.2,20.6,9.8,13.3,7.2,2.5,23.4,0.677419355,28.90322581,74.0952381,66,0.677419355,28.90322581,0.366013072,0.245,0.687763713,1,5,0,0,2.74285714,-3.15238095,2.576190476,-0.14285714,0.03333333,-0.12857143,-1.00952381,4.25714286,3.86666667,0.17619048,1.038095238,1.738095238,-3.63809524,0.067128848,0.131498801,0.00516558
2017,139,1417,79,1153,67,3,6,91.68965517,34.24137931,65.10344828,10.20689655,24.34482759,13,17.55172414,9.793103448,30.10344828,22,11.37931034,6.482758621,5.344827586,15.93103448,80.75,0.52595339,0.419263456,0.740667976,30,64,7.75,25.25,13,16.75,9.5,24.75,17.75,12.75,3.5,5.75,20.25,0.878787879,70.78787879,91.68965517,80.75,0.878787879,70.78787879,0.46875,0.306930693,0.776119403,1,-3,0,0,4.24137931,1.10344828,2.45689655,-0.90517241,0,0.80172414,0.293103448,5.35344828,4.25,-1.37068966,2.982758621,-0.405172414,-4.31896552,0.05720339,0.112332763,-0.035451427
2017,143,1211,61,1452,58,1,4,85,30.5,58.6875,7.4375,19.21875,16.5625,22.21875,9.28125,31.09375,16.28125,11.15625,7.125,4.53125,16.4375,71,0.51970181,0.38699187,0.745428973,26,57,3,16,16,29,12,26,8,16,8,2,17,0.96969697,80.27272727,85,71,0.96969697,80.27272727,0.456140351,0.1875,0.551724138,1,-3,0,0,4.5,1.6875,4.4375,3.21875,0.5625,-6.78125,-2.71875,5.09375,8.28125,-4.84375,-0.875,2.53125,-0.5625,0.063561459,0.19949187,0.193704835
2017,143,1242,98,1345,66,1,4,82.42857143,29.82142857,60.60714286,8.535714286,20.89285714,14.25,21.71428571,12.07142857,27.07142857,16.42857143,12.82142857,7.107142857,4.892857143,17.60714286,84.75,0.492044785,0.408547009,0.65625,27.75,61.5,10,26,19.25,26.75,11.75,25,15.25,15,5.75,3.25,21.75,0.875,61.53125,82.42857143,84.75,0.875,61.53125,0.451219512,0.384615385,0.719626168,1,-3,0,0,2.07142857,-0.89285714,-1.464285714,-5.10714286,-5,-5.03571429,0.32142857,2.07142857,1.17857143,-2.17857143,1.357142857,1.642857143,-4.14285714,0.040825273,0.023931624,-0.063376168
2017,143,1332,69,1276,68,3,7,80.78571429,28.75,57.67857143,8.857142857,22.25,14.42857143,20.32142857,9.928571429,26.17857143,17.46428571,11.96428571,6.571428571,6.821428571,15.82142857,66.8,0.498452012,0.398073836,0.710017575,23.6,60.2,7.2,25.4,12.4,18.2,12.2,22.6,10,10.4,6.4,5,19,0.848484848,58.42424242,80.78571429,66.8,0.848484848,58.42424242,0.392026578,0.283464567,0.681318681,1,-4,0,0,5.15,-2.52142857,1.657142857,-3.15,2.02857143,2.12142857,-2.271428571,3.57857143,7.46428571,1.56428571,0.171428571,1.821428571,-3.17857143,0.106425434,0.114609269,0.028698894
2017,143,1462,73,1112,71,11,2,78.71428571,27.47619048,57.19047619,7.047619048,19.66666667,16.71428571,24.0952381,11.71428571,26.66666667,15.95238095,12.23809524,7.095238095,2.761904762,18.66666667,68,0.480432973,0.358353511,0.693675889,23,56,7,22.30769231,15,22.15384615,13,23.30769231,13.07692308,13.69230769,4.615384615,2.538461538,18.92307692,0.617647059,22.61764706,78.71428571,68,0.617647059,22.61764706,0.410714286,0.313793103,0.677083333,1,9,0,0,4.47619048,1.19047619,0.047619048,-2.64102564,1.71428571,1.94139195,-1.28571429,3.35897436,2.87545787,-1.45421245,2.47985348,0.223443224,-0.25641025,0.069718687,0.044560408,0.016592556
2017,144,1196,84,1458,83,4,8,81.79166667,27.16666667,58.375,8.625,22,18.83333333,25.625,11.66666667,26.75,13.625,12.16666667,7.958333333,5.083333333,18.16666667,67.75,0.46538187,0.392045455,0.734959349,24.875,61.5,5.125,19.625,12.875,18.625,11.25,22.875,9.625,10.75,6.375,4.125,19.875,0.75,44.40625,81.79166667,67.75,0.75,44.40625,0.404471545,0.261146497,0.691275168,1,-4,0,0,2.29166667,-3.125,3.5,2.375,5.95833333,7,0.41666667,3.875,4,1.41666667,1.583333333,0.958333333,-1.70833333,0.060910325,0.130898958,0.043684181
2017,144,1246,86,1417,75,2,3,87.62068966,30.89655172,63.37931034,7.137931034,19.68965517,18.68965517,26.44827586,12.93103448,28.03448276,16.10344828,11.82758621,6.034482759,5.379310345,19.06896552,76.2,0.487486398,0.362521891,0.706649283,26,62.8,6.6,21.6,17.6,26.4,10.6,25,12.2,13.2,6.2,4.8,20.6,0.852941176,63.52941176,87.62068966,76.2,0.852941176,63.52941176,0.414012739,0.305555556,0.666666667,1,-1,0,0,4.89655172,0.57931034,0.537931034,-1.91034483,1.08965517,0.04827586,2.33103448,3.03448276,3.90344828,-1.37241379,-0.165517241,0.579310345,-1.53103448,0.073473659,0.056966335,0.039982616
2017,144,1314,92,1139,80,1,4,87.96153846,32.03846154,66.5,7.653846154,19.76923077,16.23076923,22.80769231,16.42307692,28.34615385,19,11.84615385,7.384615385,3.076923077,17.15384615,70.85714286,0.481781377,0.387159533,0.71163575,26.42857143,63.71428571,5.714285714,19.71428571,12.28571429,18,13.28571429,24.28571429,15.28571429,12,4.571428571,3.714285714,20.71428571,0.787878788,54.27272727,87.96153846,70.85714286,0.787878788,54.27272727,0.414798206,0.289855073,0.682539683,1,-3,0,0,5.60989011,2.78571429,1.93956044,0.05494506,3.94505494,4.80769231,3.13736263,4.06043956,3.71428571,-0.15384615,2.813186814,-0.637362637,-3.56043956,0.066983171,0.09730446,0.029096067
2017,144,1376,70,1124,50,7,3,74.0952381,25.14285714,58.04761905,7.476190476,19.85714286,16.33333333,23.57142857,12.19047619,24.85714286,13.66666667,13.47619048,8.238095238,4.238095238,19.76190476,66,0.43314192,0.376498801,0.692929293,22.4,61.2,4.9,20,16.3,23.7,13.2,20.6,9.8,13.3,7.2,2.5,23.4,0.677419355,28.90322581,74.0952381,66,0.677419355,28.90322581,0.366013072,0.245,0.687763713,1,4,0,0,2.74285714,-3.15238095,2.576190476,-0.14285714,0.03333333,-0.12857143,-1.00952381,4.25714286,3.86666667,0.17619048,1.038095238,1.738095238,-3.63809524,0.067128848,0.131498801,0.00516558
2017,145,1211,83,1462,59,1,11,85,30.5,58.6875,7.4375,19.21875,16.5625,22.21875,9.28125,31.09375,16.28125,11.15625,7.125,4.53125,16.4375,71,0.51970181,0.38699187,0.745428973,26,57,3,16,16,29,12,26,8,16,8,2,17,0.96969697,80.27272727,85,71,0.96969697,80.27272727,0.456140351,0.1875,0.551724138,1,-10,0,0,4.5,1.6875,4.4375,3.21875,0.5625,-6.78125,-2.71875,5.09375,8.28125,-4.84375,-0.875,2.53125,-0.5625,0.063561459,0.19949187,0.193704835
2017,145,1332,74,1242,60,3,1,80.78571429,28.75,57.67857143,8.857142857,22.25,14.42857143,20.32142857,9.928571429,26.17857143,17.46428571,11.96428571,6.571428571,6.821428571,15.82142857,66.8,0.498452012,0.398073836,0.710017575,23.6,60.2,7.2,25.4,12.4,18.2,12.2,22.6,10,10.4,6.4,5,19,0.848484848,58.42424242,80.78571429,66.8,0.848484848,58.42424242,0.392026578,0.283464567,0.681318681,1,2,0,0,5.15,-2.52142857,1.657142857,-3.15,2.02857143,2.12142857,-2.271428571,3.57857143,7.46428571,1.56428571,0.171428571,1.821428571,-3.17857143,0.106425434,0.114609269,0.028698894
2017,146,1314,75,1246,73,1,2,87.96153846,32.03846154,66.5,7.653846154,19.76923077,16.23076923,22.80769231,16.42307692,28.34615385,19,11.84615385,7.384615385,3.076923077,17.15384615,70.85714286,0.481781377,0.387159533,0.71163575,26.42857143,63.71428571,5.714285714,19.71428571,12.28571429,18,13.28571429,24.28571429,15.28571429,12,4.571428571,3.714285714,20.71428571,0.787878788,54.27272727,87.96153846,70.85714286,0.787878788,54.27272727,0.414798206,0.289855073,0.682539683,1,-1,0,0,5.60989011,2.78571429,1.93956044,0.05494506,3.94505494,4.80769231,3.13736263,4.06043956,3.71428571,-0.15384615,2.813186814,-0.637362637,-3.56043956,0.066983171,0.09730446,0.029096067
2017,146,1376,77,1196,70,7,4,74.0952381,25.14285714,58.04761905,7.476190476,19.85714286,16.33333333,23.57142857,12.19047619,24.85714286,13.66666667,13.47619048,8.238095238,4.238095238,19.76190476,66,0.43314192,0.376498801,0.692929293,22.4,61.2,4.9,20,16.3,23.7,13.2,20.6,9.8,13.3,7.2,2.5,23.4,0.677419355,28.90322581,74.0952381,66,0.677419355,28.90322581,0.366013072,0.245,0.687763713,1,3,0,0,2.74285714,-3.15238095,2.576190476,-0.14285714,0.03333333,-0.12857143,-1.00952381,4.25714286,3.86666667,0.17619048,1.038095238,1.738095238,-3.63809524,0.067128848,0.131498801,0.00516558
2017,152,1211,77,1376,73,1,7,85,30.5,58.6875,7.4375,19.21875,16.5625,22.21875,9.28125,31.09375,16.28125,11.15625,7.125,4.53125,16.4375,71,0.51970181,0.38699187,0.745428973,26,57,3,16,16,29,12,26,8,16,8,2,17,0.96969697,80.27272727,85,71,0.96969697,80.27272727,0.456140351,0.1875,0.551724138,1,-6,0,0,4.5,1.6875,4.4375,3.21875,0.5625,-6.78125,-2.71875,5.09375,8.28125,-4.84375,-0.875,2.53125,-0.5625,0.063561459,0.19949187,0.193704835
2017,152,1314,77,1332,76,1,3,87.96153846,32.03846154,66.5,7.653846154,19.76923077,16.23076923,22.80769231,16.42307692,28.34615385,19,11.84615385,7.384615385,3.076923077,17.15384615,70.85714286,0.481781377,0.387159533,0.71163575,26.42857143,63.71428571,5.714285714,19.71428571,12.28571429,18,13.28571429,24.28571429,15.28571429,12,4.571428571,3.714285714,20.71428571,0.787878788,54.27272727,87.96153846,70.85714286,0.787878788,54.27272727,0.414798206,0.289855073,0.682539683,1,-2,0,0,5.60989011,2.78571429,1.93956044,0.05494506,3.94505494,4.80769231,3.13736263,4.06043956,3.71428571,-0.15384615,2.813186814,-0.637362637,-3.56043956,0.066983171,0.09730446,0.029096067
2017,154,1314,71,1211,65,1,1,87.96153846,32.03846154,66.5,7.653846154,19.76923077,16.23076923,22.80769231,16.42307692,28.34615385,19,11.84615385,7.384615385,3.076923077,17.15384615,70.85714286,0.481781377,0.387159533,0.71163575,26.42857143,63.71428571,5.714285714,19.71428571,12.28571429,18,13.28571429,24.28571429,15.28571429,12,4.571428571,3.714285714,20.71428571,0.787878788,54.27272727,87.96153846,70.85714286,0.787878788,54.27272727,0.414798206,0.289855073,0.682539683,1,0,0,0,5.60989011,2.78571429,1.93956044,0.05494506,3.94505494,4.80769231,3.13736263,4.06043956,3.71428571,-0.15384615,2.813186814,-0.637362637,-3.56043956,0.066983171,0.09730446,0.029096067
2018,134,1347,71,1254,61,16,16,69.55,23.95,53.1,7.9,21.4,13.75,18.95,10.5,24.05,12.2,11.65,5.8,2.9,15.5,62.58333333,0.451035782,0.369158879,0.725593668,22.16666667,57.75,7.25,22.5,11,14.66666667,11.33333333,21.25,11.33333333,12.58333333,7.166666667,2.916666667,18.83333333,0.625,20,69.55,62.58333333,0.625,20,0.383838384,0.322222222,0.75,1,0,0,0,1.78333333,-4.65,0.65,-1.1,2.75,4.28333333,-0.83333333,2.8,0.86666667,-0.93333333,-1.366666667,-0.016666667,-3.33333333,0.067197398,0.046936657,-0.024406332
2018,134,1382,65,1417,58,11,11,78.92,26.92,57.6,7.96,18.8,17.12,22.32,9.8,26.16,14.84,11.68,7.32,3.92,19.64,74.28571429,0.467361111,0.423404255,0.76702509,24.42857143,58.71428571,7,21.85714286,18.42857143,25.85714286,12.28571429,21.85714286,12,10.71428571,5.571428571,2.428571429,21.42857143,0.78125,45.40625,78.92,74.28571429,0.78125,45.40625,0.416058394,0.320261438,0.712707182,1,0,0,0,2.49142857,-1.11428571,0.96,-3.05714286,-1.30857143,-3.53714286,-2.48571429,4.30285714,2.84,0.96571429,1.748571429,1.491428571,-1.78857143,0.051302717,0.103142817,0.054317908
2018,135,1393,60,1113,56,11,11,71.65,24.55,54.35,5.45,16.6,17.1,23.55,12.35,26.7,12.3,11.7,7.75,6.15,15.7,61.23076923,0.451701932,0.328313253,0.72611465,20,54.53846154,6.461538462,20.61538462,14.76923077,19.23076923,11.69230769,23.23076923,8.923076923,13.92307692,6.461538462,4.692307692,17.23076923,0.606060606,19.3030303,71.65,61.23076923,0.606060606,19.3030303,0.366713681,0.313432836,0.768,1,0,0,0,4.55,-0.18846154,-1.011538462,-4.01538462,2.33076923,4.31923077,0.65769231,3.46923077,3.376923077,-2.22307692,1.288461538,1.457692308,-1.53076923,0.084988251,0.014880417,-0.04188535
2018,135,1411,64,1300,46,16,16,86.53333333,28,58.33333333,9.266666667,21.86666667,21.26666667,29.26666667,10.46666667,28.13333333,15.06666667,11.46666667,6,4.733333333,16.2,70.63157895,0.48,0.423780488,0.726651481,24.10526316,58.63157895,6.684210526,21.26315789,15.73684211,22.15789474,10.15789474,24.10526316,10.05263158,13.52631579,5.263157895,3.315789474,18.94736842,0.441176471,-1.294117647,86.53333333,70.63157895,0.441176471,-1.294117647,0.411131059,0.314356436,0.710213777,1,0,0,0,3.89473684,-0.29824562,2.582456141,0.60350878,5.52982456,7.10877193,0.30877193,4.02807017,5.01403509,-2.05964912,0.736842105,1.417543859,-2.74736842,0.068868941,0.109424052,0.016437704
2018,136,1104,86,1439,83,9,8,77.68421053,27.89473684,55.10526316,6.842105263,19.05263158,15.05263158,23.10526316,9.789473684,29.26315789,13.94736842,15.21052632,6.789473684,6.105263158,18.42105263,65.6,0.506208214,0.359116022,0.651480638,22,55.33333333,5.8,20.46666667,15.8,22.6,10.33333333,22.46666667,10.73333333,12.8,5.933333333,4.666666667,19.73333333,0.558823529,14.47058824,77.68421053,65.6,0.558823529,14.47058824,0.397590361,0.283387622,0.699115044,1,1,0,0,5.89473684,-0.22807017,1.042105263,-1.41403509,-0.74736842,0.50526316,-0.543859646,6.79649122,3.21403509,2.41052632,0.856140351,1.438596491,-1.3122807,0.108617853,0.0757284,-0.047634406
2018,136,1138,89,1112,68,13,4,87.64,31.8,65.12,9.48,25,14.56,20.28,12.32,28.08,17.36,11.72,6.24,4.56,20.32,75.5,0.488329238,0.3792,0.717948718,27.25,63.75,10.125,28.75,10.875,17.625,11.125,22.875,14.875,14.5,6.125,3.625,23.75,0.757575758,48.09090909,87.64,75.5,0.757575758,48.09090909,0.42745098,0.352173913,0.617021277,1,9,0,0,4.55,1.37,-0.645,-3.75,3.685,2.655,1.195,5.205,2.485,-2.78,0.115,0.935,-3.43,0.060878258,0.027026087,0.100927441
2018,136,1181,89,1233,67,2,15,87.53846154,31.53846154,63,8.730769231,21.88461538,15.73076923,22.57692308,13.80769231,29.30769231,18.65384615,11.96153846,8.115384615,5.5,15.07692308,74.14285714,0.500610501,0.398945519,0.696763203,26.85714286,58,6.714285714,22.28571429,13.71428571,18,12.57142857,24.71428571,13.28571429,15,5.285714286,4.857142857,17.71428571,0.787878788,53.24242424,87.53846154,74.14285714,0.787878788,53.24242424,0.463054187,0.301282051,0.761904762,1,-13,0,0,4.68131868,5,2.016483517,-0.40109891,2.01648352,4.57692308,1.23626374,4.5934066,5.36813186,-3.03846154,2.829670329,0.642857143,-2.63736263,0.037556314,0.097663468,-0.065141559
2018,136,1196,77,1382,62,6,11,81.8,27.85,60.2,10.05,24.55,16.05,21.7,10.15,25.9,14.6,9.75,7.4,5.5,16.5,66.5,0.462624585,0.409368635,0.739631336,23.66666667,61.08333333,7.583333333,23.91666667,11.58333333,17.16666667,11.83333333,21.75,10.25,9.916666667,6.083333333,3.416666667,18.5,0.625,26.1875,81.8,66.5,0.625,26.1875,0.38744884,0.317073171,0.674757281,1,-5,0,0,4.18333333,-0.88333333,2.466666667,0.63333333,4.46666667,4.53333333,-1.68333333,4.15,4.35,-0.166666667,1.316666667,2.083333333,-2,0.075175745,0.092295464,0.064874055
2018,136,1211,68,1422,64,4,13,85.16666667,31.06666667,61.13333333,9.266666667,24.06666667,13.76666667,19.1,11.23333333,29.23333333,15.9,11,6.666666667,3.466666667,16.63333333,79.5,0.508178844,0.385041551,0.720767888,29.25,62.75,7.75,26,13.25,18,9.75,26,14.5,13.5,4.75,5.5,20.25,0.882352941,65.79411765,85.16666667,79.5,0.882352941,65.79411765,0.466135458,0.298076923,0.736111111,1,-9,0,0,1.81666667,-1.61666667,1.516666667,-1.93333333,0.51666667,1.1,1.48333333,3.23333333,1.4,-2.5,1.916666667,-2.033333333,-3.61666667,0.042043386,0.086964628,-0.015343223
2018,136,1222,67,1361,65,6,11,78.96153846,28.03846154,58.07692308,8.730769231,21.53846154,14.15384615,19.53846154,11.34615385,28.07692308,15.19230769,12.34615385,6.538461538,3.230769231,20.38461538,71.71428571,0.482781457,0.405357143,0.724409449,25.85714286,63.28571429,8.285714286,25.28571429,11.71428571,17.14285714,13.71428571,21.71428571,13.85714286,11.42857143,6,2.714285714,23.42857143,0.787878788,47,78.96153846,71.71428571,0.787878788,47,0.408577878,0.327683616,0.683333333,1,-5,0,0,2.18131868,-5.20879121,0.445054945,-3.74725275,2.43956044,2.3956044,-2.36813186,6.36263737,1.33516483,0.91758242,0.538461538,0.516483517,-3.04395605,0.074203579,0.077673527,0.041076116
2018,136,1242,76,1335,60,1,16,83.74074074,30.7037037,60,10.7037037,24.74074074,11.62962963,16.48148148,9.111111111,26.7037037,17.40740741,11.18518519,6.851851852,4.518518519,14.55555556,72.85714286,0.511728395,0.43263473,0.705617978,27.85714286,62.57142857,8,27,9.142857143,13.57142857,11.28571429,21.57142857,15.42857143,13.57142857,5.714285714,2.857142857,18.14285714,0.794117647,51.5,83.74074074,72.85714286,0.794117647,51.5,0.44520548,0.296296296,0.673684211,1,-15,0,0,2.84656084,-2.57142857,2.7037037,-2.25925926,2.486772487,2.91005291,-2.174603179,5.13227513,1.97883598,-2.38624338,1.137566138,1.661375662,-3.58730158,0.066522915,0.136338434,0.031933767
2018,136,1246,78,1172,73,5,12,81.25,28.20833333,57.45833333,6,14.70833333,18.83333333,26.375,12.16666667,26.91666667,14.5,12.33333333,5.833333333,5.125,17.83333333,65.9,0.49093546,0.407932011,0.714060031,24.3,57.9,4.1,16,13.2,20.5,11.9,25.5,10.8,14.7,5.1,4.3,21.4,0.705882353,37.97058824,81.25,65.9,0.705882353,37.97058824,0.419689119,0.25625,0.643902439,1,-7,0,0,3.90833333,-0.44166667,1.9,-1.29166667,5.63333333,5.875,0.26666667,1.41666667,3.7,-2.36666667,0.733333333,0.825,-3.56666667,0.071246341,0.151682011,0.070157592
2018,136,1260,64,1274,62,11,6,74.14814815,26.92592593,51.40740741,7.62962963,18.55555556,12.66666667,17.40740741,6.185185185,26.25925926,16.44444444,12.22222222,6.851851852,2.185185185,13.92592593,58.4,0.523775216,0.411177645,0.727659575,21,51,5.8,17.2,10.6,15,6,22.8,10,13.2,5.6,3.4,14.4,0.84375,53.4375,74.14814815,58.4,0.84375,53.4375,0.411764706,0.337209302,0.706666667,1,5,0,0,5.92592593,0.40740741,1.82962963,1.35555556,2.06666667,2.40740741,0.185185185,3.45925926,6.44444444,-0.97777778,1.251851852,-1.214814815,-0.47407407,0.11201051,0.073968343,0.020992908
2018,136,1276,61,1285,47,3,14,75.37037037,27.03703704,57.25925926,9.222222222,24.81481481,12.07407407,18.2962963,8,26.11111111,15.2962963,9.074074074,6.518518519,3.296296296,15.22222222,67,0.472186287,0.371641791,0.659919028,25.14285714,57.14285714,8,24.28571429,8.714285714,13.57142857,11.14285714,19.14285714,11.85714286,9.571428571,4.857142857,2.285714286,17.57142857,0.794117647,46.05882353,75.37037037,67,0.794117647,46.05882353,0.44,0.329411765,0.642105263,1,-11,0,0,1.8941799,0.11640212,1.222222222,0.52910052,3.359788356,4.72486773,-3.14285714,6.96825397,3.43915344,-0.497354497,1.661375662,1.01058201,-2.34920635,0.032186287,0.042230026,0.017813765
2018,136,1326,81,1355,73,5,12,79.125,29.25,58.33333333,7.041666667,19.83333333,13.58333333,18.45833333,9.958333333,28.25,15.58333333,11.16666667,6.333333333,4.125,16.91666667,65.875,0.501428571,0.355042017,0.735891648,24,55.25,5.875,17,12,17.25,9,22.875,12.25,13.75,5.125,3.625,19,0.75,42.875,79.125,65.875,0.75,42.875,0.43438914,0.345588235,0.695652174,1,-7,0,0,5.25,3.08333333,1.166666667,2.83333333,1.58333333,1.20833333,0.958333333,5.375,3.33333333,-2.58333333,1.208333333,0.5,-2.08333333,0.067039431,0.009453782,0.040239474
2018,136,1348,83,1328,78,7,10,79.92,29.32,61.28,6.88,18.76,14.4,19.52,10.96,23.56,16.32,10.28,7.92,3.36,18.8,62.85714286,0.47845953,0.36673774,0.737704918,23.71428571,60.57142857,6.571428571,22,8.857142857,15.57142857,12.42857143,21.57142857,11.57142857,12.42857143,6,3.857142857,20,0.78125,48.6875,79.92,62.85714286,0.78125,48.6875,0.391509434,0.298701299,0.568807339,1,-3,0,0,5.60571429,0.70857143,0.308571429,-3.24,5.542857143,3.94857143,-1.46857143,1.98857143,4.74857143,-2.14857143,1.92,-0.497142857,-1.2,0.086950096,0.068036441,0.168897579
2018,136,1371,94,1301,83,8,9,82.14285714,29.14285714,59.9047619,7.285714286,19.47619048,16.57142857,23.76190476,12.57142857,26.19047619,16.28571429,12.9047619,7.142857143,3.571428571,17.33333333,73,0.486486486,0.37408313,0.69739479,27.45454545,63,7.272727273,21,10.81818182,15.90909091,11.45454545,25.63636364,14.90909091,12.63636364,4.636363636,3.363636364,18.54545455,0.65625,28.8125,82.14285714,73,0.65625,28.8125,0.435786436,0.346320346,0.68,1,-1,0,0,1.68831169,-3.0952381,0.012987013,-1.52380952,5.75324675,7.85281385,1.11688312,0.55411255,1.37662338,0.26839826,2.506493507,0.207792207,-1.21212122,0.05070005,0.027762784,0.01739479
